day,mean_pr,mean_tair,mean_vs,mean_srad,mean_rmax,mean_rmin,mean_swe,huc_id,Tundra,Boreal Forest,Maritime,Ephemeral,Prairie,Montane Forest,Ice,Ocean
1983-10-01,0.0,3.550000000000068,2.7,122.85,0.6665000000000001,0.34950000000000003,0.0015,170200090113,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1983-10-02,0.0,3.8000000000000114,3.9,167.15,0.8375,0.4045,0.0005,170200090113,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1983-10-03,1.4,4.725000000000023,5.15,140.60000000000002,0.9085,0.6135,0.0,170200090113,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1983-10-04,0.5,2.8500000000000227,4.1000000000000005,182.2,0.9270000000000002,0.5505,0.0,170200090113,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1983-10-05,0.0,2.7749999999999773,3.1,153.40000000000003,0.847,0.485,0.0,170200090113,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1983-10-06,0.0,1.025000000000034,4.0,174.25,0.9345,0.47700000000000004,0.0,170200090113,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1983-10-07,0.0,1.25,3.1500000000000004,175.60000000000002,0.8534999999999999,0.47150000000000003,0.0,170200090113,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1983-10-08,0.0,2.7749999999999773,3.75,101.35,0.705,0.4010000000000001,0.0,170200090113,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1983-10-09,0.0,2.2000000000000455,3.3000000000000003,164.55,0.8855000000000001,0.4,0.0,170200090113,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1983-10-10,0.0,0.4000000000000341,3.05,168.10000000000002,0.9384999999999999,0.43799999999999994,0.0,170200090113,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1983-10-11,0.0,3.375,1.25,161.65,0.7404999999999999,0.3395,0.0,170200090113,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1983-10-12,0.6000000000000001,4.975000000000023,2.25,134.9,0.6485000000000001,0.34650000000000003,0.0,170200090113,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1983-10-13,0.15,2.2749999999999773,3.6,134.95,0.6165,0.36700000000000005,0.0,170200090113,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1983-10-14,0.0,0.3250000000000455,3.6,152.10000000000002,0.9655,0.462,0.0,170200090113,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1983-10-15,0.0,-0.35000000000002274,1.9,152.4,0.9415,0.5105,0.0,170200090113,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1983-10-16,0.0,0.5249999999999773,2.7,134.65,0.899,0.507,0.0,170200090113,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1983-10-17,5.6000000000000005,0.22500000000002274,3.6,73.65,1.0,0.4910000000000001,0.002,170200090113,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1983-10-18,0.0,0.024999999999977263,3.3000000000000003,133.65,0.9505,0.513,0.0035,170200090113,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1983-10-19,7.1000000000000005,2.2749999999999773,3.2,62.3,0.9790000000000001,0.4985,0.0035,170200090113,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1983-10-20,1.65,2.750000000000057,3.05,105.1,1.0,0.645,0.0095,170200090113,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1983-10-21,7.300000000000001,3.75,4.35,112.5,0.9359999999999999,0.5915,0.008,170200090113,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1983-10-22,14.75,1.3500000000000227,5.800000000000001,97.15,1.0,0.5755,0.019,170200090113,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1983-10-23,0.0,-0.5749999999999886,3.05,137.0,0.9155,0.5295000000000001,0.029,170200090113,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1983-10-24,0.8,0.5250000000000341,3.9,70.05,0.7625,0.42450000000000004,0.029,170200090113,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1983-10-25,0.0,5.100000000000023,3.1500000000000004,53.55,0.9825,0.4885000000000001,0.031,170200090113,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1983-10-26,0.0,7.525000000000034,4.25,119.8,0.7375,0.478,0.0305,170200090113,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1983-10-27,0.0,3.275000000000034,2.8500000000000005,119.15,0.9590000000000001,0.4710000000000001,0.029,170200090113,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1983-10-28,0.0,4.5,2.7,113.70000000000002,0.8330000000000001,0.485,0.0275,170200090113,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1983-10-29,0.3,5.600000000000023,3.3000000000000003,119.45,0.7330000000000001,0.48900000000000005,0.027,170200090113,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1983-10-30,10.8,5.525000000000034,3.1,56.3,1.0,0.48100000000000004,0.0275,170200090113,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1983-10-31,19.1,3.3000000000000114,3.0,65.05,1.0,0.7595000000000001,0.0295,170200090113,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1983-11-01,24.450000000000003,2.9750000000000227,5.050000000000001,55.85,0.946,0.611,0.0285,170200090113,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1983-11-02,20.200000000000003,2.375,5.25,40.45,1.0,0.67,0.044,170200090113,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1983-11-03,24.75,4.425000000000068,5.800000000000001,55.85,1.0,0.6805000000000001,0.0715,170200090113,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1983-11-04,2.3500000000000005,0.7750000000000341,6.7,73.55,0.9890000000000001,0.6040000000000001,0.0885,170200090113,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1983-11-05,8.8,-1.099999999999966,4.8500000000000005,77.10000000000001,0.884,0.5805,0.0925,170200090113,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1983-11-06,7.5,-0.2999999999999545,5.0,69.5,1.0,0.5529999999999999,0.114,170200090113,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1983-11-07,0.0,-0.9250000000000114,3.95,76.80000000000001,0.9045000000000001,0.5975,0.121,170200090113,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1983-11-08,0.5,-1.0,3.45,82.25,0.872,0.549,0.122,170200090113,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1983-11-09,29.9,-1.0,3.7,63.650000000000006,1.0,0.544,0.1255,170200090113,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1983-11-10,24.35,0.6250000000000568,7.85,44.85,1.0,0.7325,0.129,170200090113,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1983-11-11,8.25,0.44999999999998863,5.15,63.75,1.0,0.622,0.1505,170200090113,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1983-11-12,7.300000000000001,-0.6749999999999545,5.15,63.45,0.978,0.6240000000000001,0.1545,170200090113,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1983-11-13,10.35,-1.0,5.550000000000001,67.80000000000001,1.0,0.6510000000000001,0.159,170200090113,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1983-11-14,25.700000000000003,-0.35000000000002274,5.9,72.75,1.0,0.67,0.1715,170200090113,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1983-11-15,24.050000000000004,1.4250000000000114,5.550000000000001,45.900000000000006,1.0,0.72,0.1995,170200090113,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1983-11-16,10.15,2.0249999999999773,5.15,54.150000000000006,1.0,0.6955,0.232,170200090113,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1983-11-17,12.3,0.30000000000001137,6.050000000000001,66.1,1.0,0.6054999999999999,0.25,170200090113,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1983-11-18,10.7,-1.5,5.200000000000001,56.6,1.0,0.6325,0.271,170200090113,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1983-11-19,15.35,-2.6000000000000227,4.550000000000001,37.55,1.0,0.664,0.275,170200090113,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1983-11-20,11.150000000000002,-2.6000000000000227,1.9,59.900000000000006,1.0,0.7234999999999999,0.29,170200090113,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1983-11-21,1.7000000000000002,-3.1499999999999773,1.95,42.8,0.9520000000000001,0.7085000000000001,0.2915,170200090113,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1983-11-22,1.55,-3.249999999999943,2.3500000000000005,58.3,1.0,0.7355000000000002,0.2715,170200090113,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1983-11-23,13.9,-3.5,3.1,74.55000000000001,0.956,0.7075,0.2775,170200090113,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1983-11-24,34.95,-1.5249999999999773,6.8500000000000005,53.150000000000006,1.0,0.7155,0.246,170200090113,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1983-11-25,2.5,-2.7999999999999545,4.45,44.0,1.0,0.6925,0.2375,170200090113,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1983-11-26,5.9,-2.1499999999999773,3.3500000000000005,49.85000000000001,0.9179999999999999,0.7145,0.242,170200090113,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1983-11-27,1.35,-1.5,3.45,71.0,1.0,0.6925,0.253,170200090113,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1983-11-28,1.35,-4.7999999999999545,3.25,67.75,0.9520000000000001,0.5329999999999999,0.257,170200090113,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1983-11-29,0.0,-7.6749999999999545,3.75,73.9,0.8725,0.5329999999999999,0.256,170200090113,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1983-11-30,0.0,-9.75,5.35,74.30000000000001,0.7975,0.4775,0.249,170200090113,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1983-12-01,0.0,-9.474999999999966,2.4000000000000004,70.45,0.6990000000000001,0.4855,0.245,170200090113,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1983-12-02,0.0,-8.975000000000023,2.75,31.550000000000004,0.8865000000000001,0.4665000000000001,0.245,170200090113,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1983-12-03,0.0,-7.824999999999932,2.6,67.55000000000001,0.9045000000000002,0.622,0.2435,170200090113,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1983-12-04,2.1500000000000004,-8.699999999999989,2.2,59.85,0.845,0.5820000000000001,0.2515,170200090113,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1983-12-05,4.85,-7.9249999999999545,1.5,34.25,1.0,0.5935,0.246,170200090113,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1983-12-06,2.35,-8.674999999999955,1.5,62.0,0.8945000000000002,0.6240000000000001,0.296,170200090113,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1983-12-07,11.4,-8.125,3.3500000000000005,54.7,0.855,0.6345000000000001,0.2725,170200090113,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1983-12-08,15.400000000000002,-4.199999999999932,5.450000000000001,33.7,0.9934999999999999,0.647,0.39,170200090113,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1983-12-09,7.5,-3.3500000000000227,3.1500000000000004,42.400000000000006,0.998,0.6560000000000001,0.3945,170200090113,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1983-12-10,8.100000000000001,-2.5249999999999773,3.45,60.3,1.0,0.645,0.409,170200090113,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1983-12-11,3.65,-4.949999999999989,2.55,51.75,0.9815,0.625,0.392,170200090113,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
