day,mean_pr,mean_tair,mean_vs,mean_srad,mean_rmax,mean_rmin,mean_swe,huc_id,Tundra,Boreal Forest,Maritime,Ephemeral,Prairie,Montane Forest,Ice,Ocean
1983-10-01,0.0,9.285714285714334,2.3714285714285714,85.17142857142858,0.7068571428571429,0.4008571428571429,0.0,171100051104,0.0,0.0,17.0,83.0,0.0,0.0,0.0,0.0
1983-10-02,0.1,9.914285714285711,2.3714285714285714,109.70000000000002,0.9975714285714283,0.563,0.0,171100051104,0.0,0.0,17.0,83.0,0.0,0.0,0.0,0.0
1983-10-03,10.2,9.314285714285802,4.3,70.81428571428572,1.0,0.6944285714285715,0.0,171100051104,0.0,0.0,17.0,83.0,0.0,0.0,0.0,0.0
1983-10-04,1.3285714285714287,8.899999999999977,3.0285714285714285,144.02857142857144,1.0,0.7002857142857144,0.0,171100051104,0.0,0.0,17.0,83.0,0.0,0.0,0.0,0.0
1983-10-05,0.0,8.800000000000011,2.1,123.22857142857144,0.9921428571428572,0.5627142857142856,0.0,171100051104,0.0,0.0,17.0,83.0,0.0,0.0,0.0,0.0
1983-10-06,0.7000000000000001,6.9500000000000455,2.8571428571428577,122.0142857142857,1.0,0.5564285714285715,0.0,171100051104,0.0,0.0,17.0,83.0,0.0,0.0,0.0,0.0
1983-10-07,0.0,7.8642857142857565,2.4,152.41428571428568,0.9920000000000002,0.5207142857142857,0.0,171100051104,0.0,0.0,17.0,83.0,0.0,0.0,0.0,0.0
1983-10-08,0.0,9.37857142857149,3.028571428571429,94.5,0.7862857142857141,0.49528571428571433,0.0,171100051104,0.0,0.0,17.0,83.0,0.0,0.0,0.0,0.0
1983-10-09,0.0,8.764285714285734,2.185714285714286,120.32857142857144,0.9987142857142858,0.5275714285714286,0.0,171100051104,0.0,0.0,17.0,83.0,0.0,0.0,0.0,0.0
1983-10-10,0.0,8.364285714285757,1.9571428571428573,144.70000000000002,0.986857142857143,0.5354285714285714,0.0,171100051104,0.0,0.0,17.0,83.0,0.0,0.0,0.0,0.0
1983-10-11,0.0,9.87857142857149,1.9714285714285715,141.32857142857145,0.914,0.4545714285714286,0.0,171100051104,0.0,0.0,17.0,83.0,0.0,0.0,0.0,0.0
1983-10-12,0.0,10.992857142857133,2.385714285714286,110.15714285714289,0.7714285714285716,0.42971428571428566,0.0,171100051104,0.0,0.0,17.0,83.0,0.0,0.0,0.0,0.0
1983-10-13,0.0,7.828571428571536,2.8571428571428577,117.41428571428573,0.9628571428571427,0.45714285714285724,0.0,171100051104,0.0,0.0,17.0,83.0,0.0,0.0,0.0,0.0
1983-10-14,0.0,7.0,1.871428571428572,90.57142857142856,1.0,0.6401428571428572,0.0,171100051104,0.0,0.0,17.0,83.0,0.0,0.0,0.0,0.0
1983-10-15,0.2714285714285714,6.228571428571399,1.6,131.84285714285716,0.9994285714285717,0.5754285714285715,0.0,171100051104,0.0,0.0,17.0,83.0,0.0,0.0,0.0,0.0
1983-10-16,0.4571428571428572,7.571428571428555,2.8285714285714287,110.61428571428571,0.9835714285714287,0.5285714285714287,0.0,171100051104,0.0,0.0,17.0,83.0,0.0,0.0,0.0,0.0
1983-10-17,9.385714285714286,6.835714285714289,2.971428571428571,56.4857142857143,1.0,0.5135714285714285,0.0,171100051104,0.0,0.0,17.0,83.0,0.0,0.0,0.0,0.0
1983-10-18,0.0,7.7071428571428555,3.2142857142857144,109.1857142857143,1.0,0.565857142857143,0.0,171100051104,0.0,0.0,17.0,83.0,0.0,0.0,0.0,0.0
1983-10-19,9.05714285714286,8.12857142857149,5.514285714285714,50.12857142857143,1.0,0.5442857142857143,0.0,171100051104,0.0,0.0,17.0,83.0,0.0,0.0,0.0,0.0
1983-10-20,5.357142857142857,8.7714285714286,4.528571428571429,66.28571428571429,1.0,0.7855714285714285,0.0,171100051104,0.0,0.0,17.0,83.0,0.0,0.0,0.0,0.0
1983-10-21,17.8,9.942857142857179,7.928571428571428,75.77142857142857,0.9945714285714289,0.6991428571428571,0.0,171100051104,0.0,0.0,17.0,83.0,0.0,0.0,0.0,0.0
1983-10-22,25.657142857142865,8.25,4.928571428571429,78.74285714285715,1.0,0.667,0.0,171100051104,0.0,0.0,17.0,83.0,0.0,0.0,0.0,0.0
1983-10-23,0.8714285714285713,6.350000000000023,2.1,117.25714285714288,1.0,0.682142857142857,0.0,171100051104,0.0,0.0,17.0,83.0,0.0,0.0,0.0,0.0
1983-10-24,3.0142857142857147,7.514285714285734,5.671428571428572,53.01428571428573,0.9695714285714289,0.40299999999999997,0.0,171100051104,0.0,0.0,17.0,83.0,0.0,0.0,0.0,0.0
1983-10-25,0.5428571428571428,10.328571428571479,4.2,29.25714285714286,1.0,0.5345714285714286,0.0,171100051104,0.0,0.0,17.0,83.0,0.0,0.0,0.0,0.0
1983-10-26,0.9142857142857144,13.085714285714289,4.785714285714286,83.9,0.9171428571428573,0.5917142857142857,0.0,171100051104,0.0,0.0,17.0,83.0,0.0,0.0,0.0,0.0
1983-10-27,1.0857142857142856,9.178571428571445,2.0,106.1857142857143,1.0,0.5860000000000001,0.0,171100051104,0.0,0.0,17.0,83.0,0.0,0.0,0.0,0.0
