day,mean_pr,mean_tair,mean_vs,mean_srad,mean_rmax,mean_rmin,mean_swe,huc_id,Tundra,Boreal Forest,Maritime,Ephemeral,Prairie,Montane Forest,Ice,Ocean
1983-10-01,2.45,18.525000000000034,1.825,176.125,1.0,0.44675,0.0,180400091305,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1983-10-02,0.0,18.375,3.3500000000000005,206.575,1.0,0.41150000000000003,0.0,180400091305,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1983-10-03,0.0,17.650000000000034,2.625,220.325,1.0,0.36424999999999996,0.0,180400091305,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1983-10-04,0.0,20.825000000000045,2.45,218.65,0.988,0.32075000000000004,0.0,180400091305,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1983-10-05,0.0,21.86250000000001,3.6,214.4,0.83875,0.26,0.0,180400091305,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1983-10-06,0.0,20.875,2.6,212.90000000000003,1.0,0.281,0.0,180400091305,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1983-10-07,0.0,21.775000000000034,2.8,205.775,0.9854999999999999,0.301,0.0,180400091305,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1983-10-08,0.0,18.98750000000001,2.25,167.75,0.9522499999999999,0.30975,0.0,180400091305,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1983-10-09,0.0,19.05000000000001,2.25,191.525,0.9427500000000001,0.31175,0.0,180400091305,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1983-10-10,0.0,18.48750000000001,4.8500000000000005,203.15,1.0,0.4000000000000001,0.0,180400091305,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1983-10-11,0.0,18.75,3.45,188.125,1.0,0.38350000000000006,0.0,180400091305,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1983-10-12,0.0,20.025000000000034,2.725,187.125,0.98925,0.34375000000000006,0.0,180400091305,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1983-10-13,0.0,16.637500000000045,4.8500000000000005,201.075,1.0,0.3175,0.0,180400091305,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1983-10-14,0.0,15.612500000000068,3.55,185.1,1.0,0.34950000000000003,0.0,180400091305,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1983-10-15,0.0,16.325000000000045,2.325,198.425,1.0,0.32425000000000004,0.0,180400091305,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1983-10-16,0.0,15.762500000000045,2.725,182.775,1.0,0.31725000000000003,0.0,180400091305,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1983-10-17,0.0,17.0625,4.25,193.425,1.0,0.38549999999999995,0.0,180400091305,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1983-10-18,0.0,16.637500000000045,3.1,192.775,1.0,0.327,0.0,180400091305,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1983-10-19,0.0,17.9375,2.6250000000000004,190.37500000000003,1.0,0.32175,0.0,180400091305,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1983-10-20,0.0,18.25,2.85,184.325,1.0,0.28975,0.0,180400091305,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1983-10-21,0.0,18.48750000000001,3.35,186.475,1.0,0.28200000000000003,0.0,180400091305,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1983-10-22,0.0,18.05000000000001,3.1,184.275,0.9492499999999999,0.28225,0.0,180400091305,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1983-10-23,0.0,15.987500000000068,3.6,79.0,1.0,0.275,0.0,180400091305,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1983-10-24,0.0,16.6875,2.7750000000000004,180.675,1.0,0.45775000000000005,0.0,180400091305,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1983-10-25,0.0,19.350000000000023,2.1500000000000004,179.525,1.0,0.34925000000000006,0.0,180400091305,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1983-10-26,0.0,21.8125,1.575,177.45,0.7867500000000001,0.24075000000000002,0.0,180400091305,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1983-10-27,0.0,23.525000000000034,1.525,169.60000000000002,0.6145,0.21050000000000002,0.0,180400091305,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1983-10-28,0.85,21.387500000000045,1.85,162.70000000000002,0.7484999999999999,0.18950000000000003,0.0,180400091305,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1983-10-29,2.0500000000000003,19.850000000000023,2.45,108.5,0.765,0.23550000000000001,0.0,180400091305,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1983-10-30,8.700000000000001,17.25,3.05,107.45,1.0,0.38400000000000006,0.0,180400091305,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1983-10-31,2.975,18.850000000000023,1.525,104.65,1.0,0.5262500000000001,0.0,180400091305,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1983-11-01,0.925,18.225000000000023,2.3000000000000003,84.275,0.9422499999999999,0.45899999999999996,0.0,180400091305,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1983-11-02,0.425,16.862500000000068,3.850000000000001,122.3,0.95975,0.40875,0.0,180400091305,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1983-11-03,0.0,17.725000000000023,2.8750000000000004,145.125,0.943,0.40700000000000003,0.0,180400091305,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1983-11-04,0.0,18.850000000000023,3.3500000000000005,147.35000000000002,0.94675,0.39825000000000005,0.0,180400091305,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1983-11-05,0.0,15.100000000000023,3.1,107.8,0.9372499999999999,0.37400000000000005,0.0,180400091305,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1983-11-06,0.0,14.650000000000034,1.35,60.075,0.797,0.36625,0.0,180400091305,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1983-11-07,0.0,14.050000000000068,4.4,129.675,1.0,0.33425000000000005,0.0,180400091305,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1983-11-08,0.0,11.287500000000023,2.3500000000000005,144.0,0.77275,0.25425000000000003,0.0,180400091305,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1983-11-09,13.9,10.775000000000034,8.15,39.25,1.0,0.2345,0.0,180400091305,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1983-11-10,22.325000000000003,10.550000000000011,13.1,39.25,1.0,0.8617500000000001,0.0,180400091305,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
