day,mean_pr,mean_tair,mean_vs,mean_srad,mean_rmax,mean_rmin,mean_swe,huc_id,Tundra,Boreal Forest,Maritime,Ephemeral,Prairie,Montane Forest,Ice,Ocean
1983-10-01,0.0,5.264285714285734,3.5,148.45714285714286,0.6997142857142857,0.34285714285714286,0.0,170300020103,0.0,0.0,88.0,0.0,0.0,12.0,0.0,0.0
1983-10-02,0.3999999999999999,5.0285714285714675,6.100000000000001,175.32857142857142,0.7811428571428572,0.3798571428571428,0.0,170300020103,0.0,0.0,88.0,0.0,0.0,12.0,0.0,0.0
1983-10-03,1.785714285714286,6.85714285714289,6.214285714285715,140.3857142857143,0.8605714285714285,0.5588571428571429,0.0,170300020103,0.0,0.0,88.0,0.0,0.0,12.0,0.0,0.0
1983-10-04,1.3000000000000005,4.957142857142912,5.685714285714286,186.6428571428572,0.9957142857142856,0.4765714285714286,0.0,170300020103,0.0,0.0,88.0,0.0,0.0,12.0,0.0,0.0
1983-10-05,0.0,4.992857142857133,2.757142857142857,173.15714285714287,0.8340000000000001,0.4365714285714286,0.0,170300020103,0.0,0.0,88.0,0.0,0.0,12.0,0.0,0.0
1983-10-06,0.0,2.9428571428571786,6.157142857142858,173.05714285714288,0.9148571428571428,0.4132857142857143,0.0,170300020103,0.0,0.0,88.0,0.0,0.0,12.0,0.0,0.0
1983-10-07,0.0,2.500000000000057,4.185714285714286,180.8571428571429,0.8584285714285715,0.40542857142857136,0.0,170300020103,0.0,0.0,88.0,0.0,0.0,12.0,0.0,0.0
1983-10-08,0.0,4.942857142857179,3.471428571428571,87.64285714285715,0.6297142857142858,0.354,0.0,170300020103,0.0,0.0,88.0,0.0,0.0,12.0,0.0,0.0
1983-10-09,0.0,4.828571428571479,4.557142857142858,153.22857142857143,0.8361428571428573,0.36142857142857143,0.0,170300020103,0.0,0.0,88.0,0.0,0.0,12.0,0.0,0.0
1983-10-10,0.0,3.4500000000000455,3.3000000000000003,174.50000000000003,0.9364285714285714,0.419,0.0,170300020103,0.0,0.0,88.0,0.0,0.0,12.0,0.0,0.0
1983-10-11,0.0,4.978571428571399,2.0,171.2857142857143,0.7660000000000001,0.29085714285714287,0.0,170300020103,0.0,0.0,88.0,0.0,0.0,12.0,0.0,0.0
1983-10-12,0.1714285714285714,6.185714285714312,2.8285714285714287,109.97142857142858,0.5888571428571429,0.26857142857142857,0.0,170300020103,0.0,0.0,88.0,0.0,0.0,12.0,0.0,0.0
1983-10-13,0.2857142857142857,2.6000000000000227,7.1571428571428575,122.82857142857142,0.6901428571428572,0.38014285714285717,0.0,170300020103,0.0,0.0,88.0,0.0,0.0,12.0,0.0,0.0
1983-10-14,0.8714285714285713,2.0500000000000114,6.128571428571429,159.77142857142857,0.9390000000000001,0.5267142857142858,0.0,170300020103,0.0,0.0,88.0,0.0,0.0,12.0,0.0,0.0
1983-10-15,0.0,1.1785714285714448,2.0,162.3714285714286,0.9335714285714287,0.4808571428571428,0.0,170300020103,0.0,0.0,88.0,0.0,0.0,12.0,0.0,0.0
1983-10-16,0.0,2.6928571428571786,3.085714285714286,136.41428571428574,0.8312857142857142,0.45500000000000007,0.0,170300020103,0.0,0.0,88.0,0.0,0.0,12.0,0.0,0.0
1983-10-17,3.6857142857142864,3.0357142857143344,4.242857142857143,122.04285714285716,0.986,0.42771428571428577,0.0,170300020103,0.0,0.0,88.0,0.0,0.0,12.0,0.0,0.0
1983-10-18,0.2571428571428572,2.2714285714286007,3.842857142857143,132.62857142857143,0.8975714285714287,0.44071428571428567,0.0,170300020103,0.0,0.0,88.0,0.0,0.0,12.0,0.0,0.0
1983-10-19,1.4142857142857144,4.75,2.257142857142857,57.48571428571429,0.7814285714285714,0.4321428571428572,0.0,170300020103,0.0,0.0,88.0,0.0,0.0,12.0,0.0,0.0
1983-10-20,0.1857142857142857,4.300000000000011,2.1,137.37142857142857,0.9561428571428572,0.5444285714285715,0.0,170300020103,0.0,0.0,88.0,0.0,0.0,12.0,0.0,0.0
1983-10-21,5.385714285714286,5.185714285714312,3.271428571428572,97.2285714285714,0.805857142857143,0.46342857142857147,0.0,170300020103,0.0,0.0,88.0,0.0,0.0,12.0,0.0,0.0
1983-10-22,9.814285714285717,3.2357142857142662,5.4,126.92857142857144,1.0,0.4667142857142857,0.0,170300020103,0.0,0.0,88.0,0.0,0.0,12.0,0.0,0.0
1983-10-23,0.0,1.3142857142857451,2.628571428571429,144.27142857142857,0.9078571428571428,0.4231428571428573,0.0,170300020103,0.0,0.0,88.0,0.0,0.0,12.0,0.0,0.0
1983-10-24,0.0,2.3785714285714334,3.9571428571428577,74.71428571428571,0.6848571428571429,0.44242857142857145,0.0,170300020103,0.0,0.0,88.0,0.0,0.0,12.0,0.0,0.0
1983-10-25,0.0,7.807142857142935,2.842857142857143,100.57142857142856,0.7147142857142857,0.4245714285714286,0.0,170300020103,0.0,0.0,88.0,0.0,0.0,12.0,0.0,0.0
1983-10-26,0.0,8.985714285714266,2.942857142857143,128.57142857142858,0.5870000000000001,0.38357142857142845,0.0,170300020103,0.0,0.0,88.0,0.0,0.0,12.0,0.0,0.0
1983-10-27,0.0,5.871428571428623,2.628571428571429,110.34285714285716,0.9354285714285716,0.37357142857142844,0.0,170300020103,0.0,0.0,88.0,0.0,0.0,12.0,0.0,0.0
1983-10-28,0.0,6.850000000000023,2.628571428571429,121.60000000000002,0.7867142857142858,0.4052857142857143,0.0,170300020103,0.0,0.0,88.0,0.0,0.0,12.0,0.0,0.0
1983-10-29,0.3999999999999999,7.928571428571445,3.157142857142858,119.75714285714288,0.6415714285714286,0.4310000000000001,0.0,170300020103,0.0,0.0,88.0,0.0,0.0,12.0,0.0,0.0
1983-10-30,6.614285714285715,5.899999999999977,2.071428571428572,51.12857142857143,0.9952857142857144,0.4192857142857143,0.0,170300020103,0.0,0.0,88.0,0.0,0.0,12.0,0.0,0.0
1983-10-31,5.857142857142857,4.014285714285734,2.257142857142857,88.95714285714284,0.9987142857142858,0.5887142857142856,0.0,170300020103,0.0,0.0,88.0,0.0,0.0,12.0,0.0,0.0
1983-11-01,12.285714285714288,4.150000000000034,5.314285714285716,53.785714285714285,1.0,0.5907142857142857,0.0,170300020103,0.0,0.0,88.0,0.0,0.0,12.0,0.0,0.0
1983-11-02,32.75714285714286,3.3642857142857565,4.585714285714286,44.08571428571429,1.0,0.7212857142857143,0.0,170300020103,0.0,0.0,88.0,0.0,0.0,12.0,0.0,0.0
1983-11-03,48.02857142857143,5.621428571428623,5.071428571428572,57.557142857142864,1.0,0.7275714285714285,0.0015,170300020103,0.0,0.0,88.0,0.0,0.0,12.0,0.0,0.0
1983-11-04,8.1,0.27142857142860066,5.000000000000001,92.24285714285716,0.9992857142857144,0.5535714285714285,0.0016666666,170300020103,0.0,0.0,88.0,0.0,0.0,12.0,0.0,0.0
1983-11-05,12.414285714285716,-1.2785714285714675,4.828571428571429,66.52857142857144,0.9091428571428573,0.5634285714285716,0.002,170300020103,0.0,0.0,88.0,0.0,0.0,12.0,0.0,0.0
1983-11-06,20.742857142857144,-1.2428571428571331,3.8,75.8142857142857,1.0,0.5627142857142858,0.0095,170300020103,0.0,0.0,88.0,0.0,0.0,12.0,0.0,0.0
1983-11-07,3.514285714285715,-2.342857142857099,4.085714285714286,72.75714285714285,1.0,0.5941428571428573,0.014666667,170300020103,0.0,0.0,88.0,0.0,0.0,12.0,0.0,0.0
1983-11-08,1.6857142857142855,-2.2785714285714107,3.757142857142857,97.8142857142857,0.9671428571428572,0.6974285714285715,0.016833334000000002,170300020103,0.0,0.0,88.0,0.0,0.0,12.0,0.0,0.0
1983-11-09,27.814285714285717,-1.4785714285713993,3.8,57.25714285714285,1.0,0.6487142857142858,0.019166666,170300020103,0.0,0.0,88.0,0.0,0.0,12.0,0.0,0.0
1983-11-10,7.971428571428571,-0.6785714285714448,8.728571428571428,50.21428571428572,1.0,0.8172857142857143,0.022833334,170300020103,0.0,0.0,88.0,0.0,0.0,12.0,0.0,0.0
1983-11-11,2.6,-1.599999999999966,3.3000000000000007,63.51428571428572,1.0,0.6735714285714286,0.032666668,170300020103,0.0,0.0,88.0,0.0,0.0,12.0,0.0,0.0
1983-11-12,5.642857142857143,-1.4857142857142662,5.0,65.37142857142858,0.9294285714285716,0.6944285714285715,0.033333332,170300020103,0.0,0.0,88.0,0.0,0.0,12.0,0.0,0.0
