time,25%,75%,mean,median,std
1984-10-01,0.0,0.0,0.0,0.0,0.0
1984-10-02,0.0,0.0,0.0,0.0,0.0
1984-10-03,0.0,0.0,0.0,0.0,0.0
1984-10-04,0.0,0.0,0.0,0.0,0.0
1984-10-05,7.30878e-06,4.2946158e-05,3.2181266e-05,1.767704e-05,4.5325753e-05
1984-10-06,0.0,5.665722e-07,4.5325777e-07,5.665722e-08,2.9461758e-06
1984-10-07,1.246459e-06,1.8356935e-05,1.6203956e-05,4.2492916e-06,2.9858324e-05
1984-10-08,0.0,2.2662888e-07,3.399433e-07,0.0,8.498583e-07
1984-10-09,3.399433e-07,5.779036e-06,5.26912e-06,1.303116e-06,1.0084981e-05
1984-10-10,4.9631737e-05,0.00038050997,0.00030821582,0.00015750725,0.00038781905
1984-10-11,0.00017314473,0.000988045,0.00079677056,0.00044725218,0.0009151268
1984-10-12,0.00021818721,0.0010876486,0.0008838525,0.0005121248,0.00097314414
1984-10-13,0.001246572,0.0042103664,0.0033252656,0.00243337,0.0027695734
1984-10-14,0.0030113854,0.008684079,0.0069365352,0.005315969,0.005161975
1984-10-15,0.0032098566,0.009040787,0.007244586,0.0056106476,0.0052910973
1984-10-16,0.0028656079,0.008241013,0.006630419,0.0050533693,0.0050368775
1984-10-17,0.0026402823,0.00763824,0.006174841,0.0046420963,0.0047927466
1984-10-18,0.0026185263,0.007528612,0.0061075287,0.0045823236,0.004756085
1984-10-19,0.0024481583,0.007033934,0.00572583,0.004284758,0.0045212973
1984-10-20,0.0023164297,0.0066100266,0.005409062,0.0040539354,0.004276483
1984-10-21,0.0022116133,0.0062585254,0.0051473617,0.0038668546,0.0040683267
1984-10-22,0.0020321812,0.0057407347,0.0047198283,0.0035459495,0.0037236249
1984-10-23,0.0018703686,0.005285607,0.004330424,0.003254786,0.0033927474
1984-10-24,0.0020943906,0.0058510443,0.004762547,0.0036425486,0.0035827758
1984-10-25,0.0032467416,0.008407644,0.0068596536,0.0053616413,0.004792629
1984-10-26,0.004219376,0.01038872,0.00851229,0.0067541003,0.0056271334
1984-10-27,0.0047172233,0.0113618625,0.009325263,0.00743569,0.006053819
1984-10-28,0.0062184646,0.014820899,0.01208951,0.009812178,0.0075589144
1984-10-29,0.00800588,0.019191323,0.015522713,0.012722878,0.009525602
1984-10-30,0.010035517,0.023830703,0.019153299,0.015970588,0.0113711
1984-10-31,0.012510427,0.029311044,0.023464907,0.019861642,0.013505148
1984-11-01,0.015326056,0.035225082,0.02811385,0.024153596,0.015654834
1984-11-02,0.032505367,0.06571199,0.05314231,0.04773907,0.02521528
1984-11-03,0.04344417,0.083636865,0.06843829,0.062028892,0.030445172
1984-11-04,0.05209266,0.09750517,0.08038482,0.07311891,0.034446593
1984-11-05,0.05586771,0.103614114,0.08566678,0.07802273,0.036200866
1984-11-06,0.05680664,0.1050964,0.08695692,0.07915294,0.036667388
1984-11-07,0.061816137,0.11284537,0.09369311,0.08546468,0.038700815
1984-11-08,0.06300511,0.11469033,0.09527808,0.086955614,0.039200082
1984-11-09,0.064238444,0.11691398,0.09713381,0.08865469,0.039945226
1984-11-10,0.06687198,0.12144838,0.100919224,0.09219496,0.041343182
1984-11-11,0.07599167,0.13618213,0.113341965,0.10401832,0.045352764
1984-11-12,0.0794959,0.14171728,0.11806943,0.108455054,0.04685874
1984-11-13,0.0847896,0.14977083,0.1250956,0.11502063,0.048971783
1984-11-14,0.08666586,0.15264161,0.12759532,0.11731033,0.049745556
1984-11-15,0.08671048,0.15270561,0.1276528,0.117361926,0.049768426
1984-11-16,0.0866526,0.15259671,0.12756386,0.11727321,0.049734548
1984-11-17,0.0864979,0.15232381,0.12734304,0.117069945,0.04965998
1984-11-18,0.087969616,0.15468259,0.12935016,0.11900809,0.050307356
1984-11-19,0.09239417,0.16162165,0.1353408,0.12475528,0.05213463
1984-11-20,0.09611054,0.16769394,0.14048254,0.1295859,0.05385903
1984-11-21,0.098264776,0.17132759,0.14353181,0.13245651,0.054935664
1984-11-22,0.09826606,0.17132097,0.1435328,0.13244957,0.05494313
1984-11-23,0.09980497,0.17366315,0.1455626,0.13439584,0.05550838
1984-11-24,0.1043848,0.18105109,0.15184632,0.14028282,0.05755995
1984-11-25,0.10591782,0.18392758,0.15419766,0.14239873,0.058567286
1984-11-26,0.1089022,0.18939298,0.15866259,0.14654048,0.060389183
1984-11-27,0.11202066,0.19504617,0.16329469,0.15088086,0.062223908
1984-11-28,0.12162526,0.21163987,0.17708403,0.16387229,0.06729559
1984-11-29,0.12676977,0.2201058,0.1842552,0.170559,0.069796495
1984-11-30,0.13383122,0.23185286,0.1940988,0.17978318,0.07322818
1984-12-01,0.13561095,0.23497385,0.19669542,0.18214713,0.074232295
1984-12-02,0.13572721,0.23519474,0.19687152,0.18230404,0.07430417
1984-12-03,0.13572693,0.23519664,0.19687243,0.1822982,0.074306324
1984-12-04,0.13572325,0.23519512,0.19686829,0.18229207,0.07430866
1984-12-05,0.13570942,0.2351738,0.1968491,0.1822745,0.074305706
1984-12-06,0.13566948,0.23511635,0.1967962,0.18222229,0.07429166
1984-12-07,0.1373769,0.23790567,0.19915877,0.18442506,0.07507388
1984-12-08,0.14474484,0.24962667,0.20919204,0.1939162,0.07818691
1984-12-09,0.14676419,0.2529467,0.21200493,0.19652738,0.07911641
1984-12-10,0.15027797,0.25905523,0.2170382,0.20123798,0.08100238
1984-12-11,0.15218543,0.26239675,0.21980876,0.20381044,0.08205547
1984-12-12,0.1564712,0.26979488,0.22595707,0.20952278,0.084336996
1984-12-13,0.15876135,0.27376786,0.22926001,0.21259087,0.0855712
1984-12-14,0.16622066,0.2859627,0.2395827,0.222303,0.08902038
1984-12-15,0.17509395,0.3003598,0.2518256,0.23380157,0.09305803
1984-12-16,0.17812021,0.30548945,0.25613424,0.2378213,0.09463098
1984-12-17,0.17851694,0.30615628,0.25669828,0.2383455,0.09484695
1984-12-18,0.17855148,0.30621654,0.2567454,0.23838954,0.09486374
1984-12-19,0.17853338,0.30619988,0.25672624,0.23837148,0.09485608
1984-12-20,0.17940739,0.3077497,0.2580113,0.23955584,0.0953592
1984-12-21,0.18249111,0.31309316,0.2624636,0.243725,0.09703807
1984-12-22,0.18760924,0.3215886,0.26962242,0.25049162,0.09956418
1984-12-23,0.19493058,0.3337739,0.27990353,0.2601428,0.10313576
1984-12-24,0.19649631,0.33645794,0.2821361,0.26221213,0.10391371
1984-12-25,0.1969021,0.3371562,0.28273594,0.26275522,0.1041534
1984-12-26,0.19928606,0.3411657,0.2861048,0.26590315,0.10542131
1984-12-27,0.20184822,0.34557825,0.2897999,0.2693191,0.10681016
1984-12-28,0.20345008,0.34835976,0.2921165,0.2714588,0.10770501
1984-12-29,0.20811377,0.35621074,0.29871175,0.2775887,0.11010783
1984-12-30,0.21867135,0.373652,0.31343877,0.29140246,0.11526446
1984-12-31,0.22115324,0.37779605,0.31692865,0.2946736,0.116506666
1985-01-01,0.22114995,0.37780347,0.316931,0.29467747,0.11651044
1985-01-02,0.22107805,0.37776637,0.31688216,0.29463172,0.116515964
1985-01-03,0.22090834,0.37768382,0.31675366,0.29451117,0.11653991
1985-01-04,0.22089367,0.37767813,0.3167404,0.29449987,0.116543405
1985-01-05,0.2210622,0.3780272,0.3170147,0.29474697,0.11667904
1985-01-06,0.22128145,0.37845525,0.31736094,0.29504132,0.11683594
1985-01-07,0.2218198,0.37947258,0.31819144,0.29578283,0.117193
1985-01-08,0.22208333,0.3800292,0.31863147,0.2961702,0.117391355
1985-01-09,0.22206847,0.3800476,0.31863046,0.29616407,0.11740462
1985-01-10,0.222061,0.3800544,0.31862965,0.2961693,0.11741184
1985-01-11,0.22206707,0.38006422,0.31863508,0.296173,0.117415614
1985-01-12,0.22206357,0.38006955,0.31863463,0.29616925,0.11741869
1985-01-13,0.2220587,0.38009888,0.31864575,0.29617214,0.11743318
1985-01-14,0.2225928,0.38103038,0.3194176,0.29687974,0.11771825
1985-01-15,0.22675833,0.38778692,0.3251174,0.30218714,0.119652055
1985-01-16,0.22716498,0.38848743,0.32569224,0.30269918,0.119874924
1985-01-17,0.22699213,0.3882183,0.3254686,0.3024619,0.119824916
1985-01-18,0.2268182,0.38805914,0.32531473,0.30228332,0.119863525
1985-01-19,0.22591084,0.38707128,0.32438505,0.30132923,0.11982801
1985-01-20,0.22855306,0.39155844,0.32817757,0.30484572,0.12121971
1985-01-21,0.22952119,0.39322996,0.32961094,0.30615023,0.12177096
1985-01-22,0.22934403,0.3929196,0.3293623,0.30588406,0.12171268
1985-01-23,0.22909078,0.39248732,0.32900706,0.30552316,0.12161645
1985-01-24,0.22888054,0.39206564,0.32870162,0.30522558,0.121528745
1985-01-25,0.228829,0.3919112,0.3285749,0.30510876,0.12148336
1985-01-26,0.22875975,0.39177406,0.3284789,0.3050245,0.12144665
1985-01-27,0.22898246,0.39221618,0.32883865,0.30534747,0.12161323
1985-01-28,0.22966173,0.3935064,0.32988787,0.30631697,0.12206796
1985-01-29,0.22996281,0.39405254,0.3303483,0.30672428,0.122268125
1985-01-30,0.23001048,0.39416173,0.33043957,0.306803,0.12231561
1985-01-31,0.23009725,0.39427626,0.33053863,0.30690965,0.12235512
1985-02-01,0.23151174,0.39674866,0.33259043,0.30881014,0.1231596
1985-02-02,0.2331636,0.39957288,0.33493888,0.31097856,0.12405132
1985-02-03,0.23318617,0.39961228,0.33497345,0.31100935,0.12406524
1985-02-04,0.23321849,0.39967093,0.33502227,0.31105602,0.12408793
1985-02-05,0.2350014,0.40285873,0.33767018,0.3134431,0.12515973
1985-02-06,0.23594263,0.40450668,0.33904532,0.3147076,0.12569728
1985-02-07,0.244198,0.41853064,0.35078564,0.32559416,0.13000034
1985-02-08,0.2475231,0.4241464,0.3554925,0.32998025,0.13171956
1985-02-09,0.24812461,0.42520884,0.3563865,0.3308216,0.13208607
1985-02-10,0.25363043,0.43466958,0.3642942,0.33811983,0.13505396
1985-02-11,0.26288438,0.45006737,0.377256,0.3501784,0.13966483
1985-02-12,0.2718704,0.46467647,0.38963094,0.36191297,0.14382376
1985-02-13,0.27369392,0.4678473,0.39227825,0.36435828,0.14485078
1985-02-14,0.2738577,0.4681026,0.39249903,0.3645827,0.14491613
1985-02-15,0.27690628,0.47312537,0.39673468,0.36859426,0.14628538
1985-02-16,0.27943537,0.4775986,0.40046826,0.37204134,0.14775749
1985-02-17,0.2816749,0.48157394,0.40376714,0.37509164,0.1490668
1985-02-18,0.28248367,0.48299125,0.40495142,0.3761823,0.14952956
1985-02-19,0.28474292,0.4867716,0.4081356,0.37918028,0.15067208
1985-02-20,0.29000917,0.4953361,0.4154513,0.38612616,0.1531822
1985-02-21,0.29140526,0.49784827,0.41754285,0.38804618,0.15401044
1985-02-22,0.29459512,0.5029885,0.42193288,0.3921612,0.15547577
1985-02-23,0.2961411,0.5057264,0.42421886,0.39429298,0.1563915
1985-02-24,0.29887715,0.5103242,0.4280817,0.39787823,0.1577389
1985-02-25,0.3016888,0.51508474,0.43200657,0.40151775,0.15916657
1985-02-26,0.30195078,0.5155895,0.4324373,0.40189406,0.15937096
1985-02-27,0.30173206,0.515342,0.43219313,0.40163875,0.15936546
1985-02-28,0.30184805,0.515598,0.43239814,0.40177825,0.15954137
1985-03-01,0.3024991,0.5168353,0.43342745,0.40264004,0.15999094
1985-03-02,0.30256495,0.5170123,0.4335804,0.40275836,0.16007835
