time,25%,75%,mean,median,std
1984-10-01,0.0,0.0,0.0,0.0,0.0
1984-10-02,0.0,0.0,0.0,0.0,0.0
1984-10-03,0.0,0.0,0.0,0.0,0.0
1984-10-04,0.0,6.7911714e-08,0.0,0.0,0.0
1984-10-05,1.37181605e-05,6.27504e-05,4.6519468e-05,3.0288602e-05,4.998301e-05
1984-10-06,0.0,1.8336162e-06,1.6298809e-06,2.0373514e-07,4.0747022e-06
1984-10-07,4.006791e-06,4.488964e-05,3.7894708e-05,1.3786076e-05,5.1816594e-05
1984-10-08,0.0,5.4329377e-07,6.1120545e-07,0.0,2.0373511e-06
1984-10-09,4.7538202e-07,5.1612897e-06,4.1426147e-06,1.2224109e-06,7.809847e-06
1984-10-10,9.19525e-05,0.000502411,0.00041480517,0.00023083205,0.0004753823
1984-10-11,0.00031599356,0.0013619002,0.0011152462,0.0006770798,0.0011402373
1984-10-12,0.00040747054,0.0015534123,0.0012844136,0.0008178605,0.0012272322
1984-10-13,0.00208421,0.0056555485,0.0045729005,0.0035703212,0.0031973477
1984-10-14,0.0049654283,0.011188726,0.009250859,0.007686584,0.0054824436
1984-10-15,0.0052766,0.011541251,0.009589332,0.008004752,0.0055371113
1984-10-16,0.0048706257,0.010652087,0.008904313,0.007406927,0.00524217
1984-10-17,0.004601425,0.010062273,0.008427771,0.0070207133,0.004976428
1984-10-18,0.0045919167,0.009970112,0.00834926,0.0069703865,0.0048892344
1984-10-19,0.0043303906,0.009466482,0.007911639,0.006602303,0.004654802
1984-10-20,0.0041198633,0.009048691,0.0075460724,0.00629779,0.004436535
1984-10-21,0.003932971,0.008669063,0.0072205043,0.006033343,0.0042465855
1984-10-22,0.0035659762,0.008019966,0.0066611143,0.0055313404,0.003966722
1984-10-23,0.0032215961,0.007445156,0.006143897,0.0050522215,0.0037270605
1984-10-24,0.0035233968,0.008036736,0.006621726,0.0054850904,0.003913478
1984-10-25,0.0049687577,0.010738334,0.008896363,0.007455277,0.0049797604
1984-10-26,0.007104919,0.014513607,0.012090994,0.010227766,0.006292148
1984-10-27,0.008708657,0.017174467,0.014387849,0.01221317,0.007209841
1984-10-28,0.011816286,0.02231503,0.018791303,0.016296087,0.008716461
1984-10-29,0.01489202,0.027700383,0.023322841,0.020418065,0.0104353735
1984-10-30,0.017818471,0.03249516,0.027418878,0.02420509,0.011849503
1984-10-31,0.021209376,0.037989236,0.032122977,0.028560799,0.013446852
1984-11-01,0.024875095,0.044457298,0.03747943,0.03351252,0.015466129
1984-11-02,0.048248675,0.08136696,0.06894229,0.06340991,0.025294788
1984-11-03,0.06204396,0.10110195,0.08654586,0.08006287,0.02972575
1984-11-04,0.07205508,0.11473157,0.0988934,0.09162393,0.032588907
1984-11-05,0.07609499,0.12011719,0.103830434,0.096322946,0.03368472
1984-11-06,0.07722155,0.12137333,0.105086915,0.0974898,0.033903673
1984-11-07,0.08329946,0.12910868,0.11233187,0.1044028,0.035280935
1984-11-08,0.08466644,0.13077834,0.113931805,0.10587772,0.035554964
1984-11-09,0.08625615,0.13321905,0.1160256,0.1077985,0.036193784
1984-11-10,0.089534275,0.13816118,0.12027996,0.11184135,0.03737029
1984-11-11,0.10005923,0.15242319,0.13308908,0.124217756,0.040257763
1984-11-12,0.104733355,0.1582362,0.13854875,0.12945913,0.041295707
1984-11-13,0.11112274,0.16620514,0.14600475,0.13665919,0.04265002
1984-11-14,0.113759145,0.16942903,0.14904737,0.1395662,0.04318496
1984-11-15,0.11381551,0.16948251,0.1490987,0.13961709,0.04319494
1984-11-16,0.11374278,0.16935349,0.14898413,0.1395181,0.04314612
1984-11-17,0.11356686,0.16904926,0.14872116,0.13928504,0.043043163
1984-11-18,0.11582133,0.17215447,0.15147181,0.14193733,0.043652054
1984-11-19,0.12146999,0.17971057,0.1583224,0.1485717,0.045081053
1984-11-20,0.12645215,0.18684472,0.16463706,0.15463084,0.046594054
1984-11-21,0.12917235,0.1907906,0.16812424,0.1579576,0.04750321
1984-11-22,0.1291761,0.19076343,0.16811174,0.15795243,0.047500305
1984-11-23,0.13130751,0.1935462,0.17064087,0.16040641,0.047961928
1984-11-24,0.137344,0.20202456,0.17815155,0.16759689,0.049700126
1984-11-25,0.13951972,0.20553958,0.18114376,0.17038605,0.05077031
1984-11-26,0.14340715,0.21189804,0.18655455,0.17541665,0.05264961
1984-11-27,0.14752933,0.21873212,0.19228777,0.18077973,0.054582134
1984-11-28,0.16022472,0.23874736,0.20936501,0.19691844,0.059814688
1984-11-29,0.16687459,0.24844791,0.21792887,0.20493087,0.0621621
1984-11-30,0.17554024,0.2615073,0.22930977,0.21572858,0.06522947
1984-12-01,0.1773111,0.2643311,0.23174584,0.21802044,0.065985665
1984-12-02,0.1774231,0.26451546,0.23190862,0.21816951,0.06604483
1984-12-03,0.17741789,0.2645127,0.23190401,0.21816303,0.066048026
1984-12-04,0.17740995,0.2645012,0.23189318,0.21814866,0.06605012
1984-12-05,0.17738806,0.26447028,0.23186658,0.21811697,0.066047125
1984-12-06,0.17733963,0.26437163,0.23178674,0.21803126,0.06602389
1984-12-07,0.1791086,0.26680943,0.23399764,0.22016186,0.066512175
1984-12-08,0.18842708,0.2794335,0.24540088,0.23109332,0.068988495
1984-12-09,0.19098154,0.28290927,0.24851646,0.23404045,0.06972026
1984-12-10,0.1950341,0.28928497,0.25403583,0.23929694,0.071493626
1984-12-11,0.19726312,0.29281074,0.25707644,0.24218734,0.07247121
1984-12-12,0.20234789,0.3009196,0.26398546,0.24868809,0.07466798
1984-12-13,0.20515825,0.30534074,0.2677662,0.25224254,0.075868376
1984-12-14,0.21411616,0.31840563,0.27925104,0.263169,0.07885109
1984-12-15,0.22493109,0.3338503,0.29291943,0.27632508,0.08235449
1984-12-16,0.2297262,0.34136775,0.2993595,0.2824142,0.08431627
1984-12-17,0.23093188,0.3432472,0.3009767,0.28391036,0.084823884
1984-12-18,0.23101135,0.34337533,0.30108762,0.28400785,0.08485791
1984-12-19,0.23098758,0.3433498,0.30106124,0.28397885,0.08485046
1984-12-20,0.2320747,0.3450926,0.30254096,0.28534663,0.085333735
1984-12-21,0.23595874,0.35125285,0.3078,0.29025072,0.08699316
1984-12-22,0.24207671,0.36032474,0.31576565,0.2978558,0.089236975
1984-12-23,0.24982409,0.3718104,0.32577768,0.30739424,0.09193024
1984-12-24,0.25158286,0.37446472,0.32808352,0.30958536,0.092563756
1984-12-25,0.2519799,0.37505037,0.3285878,0.3100601,0.092705615
1984-12-26,0.25472212,0.3792832,0.3322053,0.3134317,0.093803324
1984-12-27,0.25909546,0.38602984,0.33801892,0.31891075,0.095588796
1984-12-28,0.26202548,0.39060843,0.3419511,0.32260963,0.096809015
1984-12-29,0.26990283,0.4028028,0.35241976,0.33250174,0.09997371
1984-12-30,0.28439066,0.4248716,0.37148416,0.35051018,0.10561966
1984-12-31,0.2873061,0.4293166,0.3753325,0.3541391,0.106778935
1985-01-01,0.287304,0.4293163,0.3753346,0.35414398,0.106782205
1985-01-02,0.28722888,0.4292658,0.37526798,0.35408247,0.10678637
1985-01-03,0.28707108,0.42915082,0.37512836,0.35394725,0.10679641
1985-01-04,0.28705817,0.42916298,0.37512812,0.35394406,0.10680287
1985-01-05,0.2872428,0.42951366,0.37541288,0.3541673,0.10691268
1985-01-06,0.2874948,0.42993888,0.37576735,0.35448644,0.107045025
1985-01-07,0.2882687,0.43117946,0.37685564,0.35547236,0.107423596
1985-01-08,0.28861082,0.4317506,0.37734458,0.3559198,0.107595466
1985-01-09,0.28857112,0.43174458,0.3773136,0.35588378,0.10760193
1985-01-10,0.28856248,0.4317543,0.3773103,0.35587952,0.10760846
1985-01-11,0.28856125,0.43176538,0.37732026,0.35588118,0.10761526
1985-01-12,0.2885596,0.43177426,0.37732488,0.35588628,0.10762044
1985-01-13,0.288515,0.43174773,0.37729284,0.35585976,0.10762437
1985-01-14,0.2891699,0.43276522,0.37816346,0.35668433,0.10789154
1985-01-15,0.2943698,0.440308,0.3847846,0.36297637,0.10961201
1985-01-16,0.29471418,0.44081914,0.38523027,0.36336654,0.10975389
1985-01-17,0.29434976,0.4403074,0.384776,0.3629003,0.10966002
1985-01-18,0.293697,0.43946445,0.38403118,0.3621195,0.1095737
1985-01-19,0.29252377,0.43808985,0.382783,0.36081266,0.109494336
1985-01-20,0.29515538,0.4420182,0.38625568,0.36410972,0.11044469
1985-01-21,0.2960077,0.44326976,0.38738328,0.36513,0.110784195
1985-01-22,0.29576898,0.4428551,0.38706407,0.3648001,0.11069587
1985-01-23,0.2954798,0.44231045,0.38664618,0.36441508,0.11056362
1985-01-24,0.295262,0.44188374,0.38631487,0.36407745,0.11046049
1985-01-25,0.29515737,0.44169864,0.38616294,0.3639263,0.11040895
1985-01-26,0.29503667,0.44151327,0.38602886,0.36380094,0.11036122
1985-01-27,0.2952966,0.44194356,0.3864032,0.36413595,0.11049379
1985-01-28,0.2961773,0.4434002,0.38762966,0.3652714,0.1109272
1985-01-29,0.2964823,0.4438877,0.3880435,0.36565423,0.11106356
1985-01-30,0.29653573,0.44398254,0.3881206,0.3657222,0.11110096
1985-01-31,0.29658207,0.4440461,0.38817713,0.3657724,0.11112009
1985-02-01,0.29826018,0.44674253,0.39046732,0.36792415,0.11187721
1985-02-02,0.30029586,0.4499889,0.39322934,0.37051758,0.11276993
1985-02-03,0.30033806,0.4500477,0.3932814,0.37056562,0.11278658
1985-02-04,0.30036575,0.45007375,0.39331126,0.37059262,0.112799324
1985-02-05,0.3022817,0.45316905,0.39592978,0.37304,0.11370475
1985-02-06,0.30356395,0.45522502,0.39766985,0.37464917,0.114283964
1985-02-07,0.3141518,0.471899,0.4119146,0.38797688,0.1187484
1985-02-08,0.31812587,0.47814658,0.41726786,0.39300182,0.12041643
1985-02-09,0.31916362,0.47981828,0.41869414,0.3943286,0.12089366
1985-02-10,0.32673547,0.4917064,0.4288698,0.40404114,0.12409957
1985-02-11,0.3386412,0.5096125,0.44439247,0.41866827,0.12855498
1985-02-12,0.34964636,0.5255406,0.45836458,0.43197715,0.13222037
1985-02-13,0.35156018,0.52848494,0.46091342,0.43434992,0.13301614
1985-02-14,0.35174182,0.52869356,0.46112573,0.4345653,0.13305247
1985-02-15,0.35534352,0.5337395,0.46565637,0.4389827,0.134108
1985-02-16,0.35792807,0.5378022,0.46915612,0.4421836,0.13522072
1985-02-17,0.36009926,0.5413068,0.47213316,0.44499984,0.13621712
1985-02-18,0.36079368,0.5423965,0.47306946,0.44598678,0.13651556
1985-02-19,0.36349633,0.54647213,0.47664407,0.4493516,0.13753855
1985-02-20,0.36983943,0.5558647,0.48490047,0.45722166,0.13973469
1985-02-21,0.37154987,0.55855936,0.487203,0.45937887,0.14047232
1985-02-22,0.3748325,0.5631344,0.49133092,0.46335205,0.1414873
1985-02-23,0.37622932,0.56522167,0.49319404,0.46493572,0.14206864
1985-02-24,0.37917995,0.5694012,0.49694562,0.4683948,0.14302246
1985-02-25,0.38260853,0.5743224,0.50131726,0.47247216,0.144221
1985-02-26,0.382938,0.5748523,0.50177735,0.47291908,0.14439175
1985-02-27,0.38267332,0.5744208,0.50142986,0.47254342,0.14434128
1985-02-28,0.38265225,0.57432026,0.50141126,0.47242078,0.14435509
1985-03-01,0.38336894,0.5752894,0.50229967,0.4732524,0.14459558
1985-03-02,0.38326928,0.5751854,0.5022413,0.47316438,0.14460239
