time,25%,75%,mean,median,std
1984-10-01,0.0,0.0,0.0,0.0,0.0
1984-10-02,0.0,0.0,0.0,0.0,0.0
1984-10-03,0.0,0.0,0.0,0.0,0.0
1984-10-04,0.0,0.0,0.0,0.0,0.0
1984-10-05,2.1698108e-06,1.2264148e-05,9.716975e-06,4.905659e-06,1.726413e-05
1984-10-06,0.0,0.0,9.433962e-08,0.0,3.7735848e-07
1984-10-07,0.0,1.6037735e-06,2.6415096e-06,1.8867924e-07,6.6037724e-06
1984-10-08,0.0,0.0,0.0,0.0,9.433962e-08
1984-10-09,0.0,1.8867924e-07,2.8301886e-07,0.0,3.7735848e-07
1984-10-10,1.1320753e-05,0.00013990566,0.00013839634,4.1603784e-05,0.00024301905
1984-10-11,5.5000015e-05,0.00046358464,0.00041603792,0.0001646228,0.00063047186
1984-10-12,7.5188735e-05,0.0005229246,0.00045235845,0.00019603789,0.0006395276
1984-10-13,0.0005688678,0.0025183023,0.001933017,0.0012887733,0.0019270751
1984-10-14,0.001739624,0.006209997,0.004777349,0.0034674525,0.0042163157
1984-10-15,0.0016369822,0.005905467,0.004556784,0.003273206,0.004111692
1984-10-16,0.0012498115,0.0047068857,0.003691694,0.0025283026,0.0036085814
1984-10-17,0.0010126414,0.003843113,0.0030560386,0.0020588683,0.0031166966
1984-10-18,0.0008970752,0.0034324515,0.0027344332,0.0018314157,0.0028217908
1984-10-19,0.00073028303,0.0028986793,0.0023089617,0.0015403775,0.0024508503
1984-10-20,0.0006275472,0.0025134902,0.0020049058,0.0013378302,0.0021534897
1984-10-21,0.0005523584,0.002243207,0.0017837731,0.0011934905,0.0019333956
1984-10-22,0.00046490566,0.0019226416,0.0015312264,0.0010113206,0.0016926407
1984-10-23,0.00039990566,0.0017193393,0.0013766044,0.0008945284,0.0015141502
1984-10-24,0.0004954715,0.0019963195,0.0015867904,0.0010709426,0.001613773
1984-10-25,0.00079386804,0.003334811,0.002605093,0.0017403769,0.002582168
1984-10-26,0.001536792,0.0060884873,0.0047675385,0.0032129234,0.0045329165
1984-10-27,0.0023126414,0.008324803,0.006576783,0.004519337,0.0059808423
1984-10-28,0.00421858,0.012240739,0.0096883,0.0073017892,0.007345086
1984-10-29,0.005959414,0.016258903,0.012875926,0.010021414,0.0090288455
1984-10-30,0.0076365964,0.01969028,0.01565784,0.012508957,0.010348478
1984-10-31,0.009567548,0.023605216,0.018840034,0.015361133,0.011819987
1984-11-01,0.01224991,0.030100917,0.023901105,0.01972592,0.014684313
1984-11-02,0.030767517,0.065839924,0.053253997,0.045886226,0.028557504
1984-11-03,0.040215332,0.08013653,0.0660007,0.057657093,0.03304419
1984-11-04,0.046328664,0.08897101,0.07400827,0.065356344,0.035404507
1984-11-05,0.04797649,0.09122129,0.07600771,0.0673301,0.035755638
1984-11-06,0.04802614,0.09111112,0.075876854,0.067301914,0.035510812
1984-11-07,0.051613268,0.09617235,0.08035957,0.0716921,0.03651006
1984-11-08,0.05214715,0.096814245,0.080934964,0.07227337,0.036531463
1984-11-09,0.053407077,0.098973066,0.08274199,0.07392357,0.03714588
1984-11-10,0.05550904,0.10241213,0.08564897,0.07664533,0.038130663
1984-11-11,0.061625987,0.11164695,0.093642026,0.08411631,0.040446058
1984-11-12,0.06371403,0.11463981,0.09627027,0.086583845,0.0410498
1984-11-13,0.066120595,0.11798847,0.09931604,0.089378946,0.041769374
1984-11-14,0.067386195,0.1197742,0.1008901,0.09083776,0.042170484
1984-11-15,0.06731181,0.11962737,0.10075965,0.09073338,0.04210258
1984-11-16,0.06719329,0.11937294,0.10055245,0.090548605,0.04199382
1984-11-17,0.06681208,0.11871398,0.10002825,0.09005796,0.041797098
1984-11-18,0.06816596,0.1207919,0.10183119,0.09174102,0.042276032
1984-11-19,0.07165948,0.12606251,0.106465526,0.09605417,0.04358083
1984-11-20,0.074644685,0.13057534,0.11043703,0.09990004,0.044801746
1984-11-21,0.07625587,0.13305755,0.11255581,0.101883635,0.045476876
1984-11-22,0.07619868,0.1329145,0.11244468,0.101801574,0.045413826
1984-11-23,0.07762165,0.13499357,0.11427792,0.10362319,0.045794025
1984-11-24,0.08181795,0.14180091,0.120090134,0.10916228,0.0475561
1984-11-25,0.083435126,0.14512935,0.12278096,0.11151542,0.048892565
1984-11-26,0.086927556,0.15243904,0.12870753,0.116561286,0.051990565
1984-11-27,0.09050968,0.15940751,0.13441893,0.12157653,0.054752994
1984-11-28,0.10142336,0.17902942,0.15095653,0.1363332,0.062221758
1984-11-29,0.107154846,0.18840744,0.15898766,0.1440479,0.06502132
1984-11-30,0.11448381,0.20054848,0.16919658,0.15360425,0.06854193
1984-12-01,0.11555351,0.20237006,0.17069405,0.15501738,0.06907706
1984-12-02,0.115577586,0.20224832,0.17064041,0.15499213,0.06901746
1984-12-03,0.11553888,0.20209159,0.1705237,0.15491647,0.06893152
1984-12-04,0.115503795,0.20193382,0.17041072,0.15483747,0.06884358
1984-12-05,0.115475796,0.20180911,0.17031397,0.15476738,0.06876388
1984-12-06,0.115423076,0.2015983,0.17013809,0.15466724,0.06860358
1984-12-07,0.11706373,0.20406076,0.17226315,0.15670227,0.06913993
1984-12-08,0.12661791,0.2194349,0.18546115,0.1689212,0.073395215
1984-12-09,0.12859224,0.22263592,0.18819873,0.17149983,0.074258715
1984-12-10,0.13172115,0.22858581,0.19308679,0.17587267,0.07634614
1984-12-11,0.13313973,0.23116533,0.1952573,0.17781775,0.07727482
1984-12-12,0.1368556,0.23826282,0.20103441,0.18304676,0.079836965
1984-12-13,0.13906296,0.24255167,0.20453982,0.1861871,0.08140664
1984-12-14,0.14790958,0.2568917,0.21676917,0.19765165,0.08566055
1984-12-15,0.15909566,0.27505252,0.23227893,0.21212283,0.09129888
1984-12-16,0.16208614,0.2806488,0.23688519,0.21631464,0.093264684
1984-12-17,0.16290675,0.28223515,0.2381819,0.21747062,0.093869165
1984-12-18,0.16291156,0.2822431,0.23819184,0.21747655,0.09388602
1984-12-19,0.16287795,0.2821768,0.2381412,0.21742833,0.09386477
1984-12-20,0.16376016,0.2840667,0.23965137,0.21872438,0.09461578
1984-12-21,0.16714098,0.29119056,0.24529961,0.22369957,0.09727834
1984-12-22,0.1722758,0.29953992,0.25249305,0.23030736,0.09991796
1984-12-23,0.17808802,0.30905837,0.2605331,0.23781903,0.1027165
1984-12-24,0.17944434,0.311274,0.26239628,0.23954795,0.103360176
1984-12-25,0.1795526,0.31142524,0.26252615,0.23966749,0.10339885
1984-12-26,0.18123068,0.3144907,0.26504967,0.24200313,0.104403965
1984-12-27,0.18507402,0.32185486,0.2710349,0.24740978,0.10699656
1984-12-28,0.18762024,0.32704014,0.2751958,0.25110754,0.10892381
1984-12-29,0.19604133,0.34329626,0.28826457,0.26319933,0.11442898
1984-12-30,0.21258205,0.37324482,0.31275794,0.28585172,0.124255344
1984-12-31,0.21490553,0.37747014,0.31624302,0.28901193,0.1256835
1985-01-01,0.21481396,0.3774084,0.31617394,0.28891942,0.12570629
1985-01-02,0.21404858,0.37676767,0.3155223,0.28809723,0.12583174
1985-01-03,0.21307579,0.37555233,0.31455186,0.28689757,0.12595466
1985-01-04,0.21276416,0.37507555,0.3141916,0.28652546,0.12593174
1985-01-05,0.21242589,0.37449783,0.3138113,0.28604463,0.12593348
1985-01-06,0.2121193,0.37423,0.313512,0.28573844,0.12594843
1985-01-07,0.21235995,0.3747228,0.3139158,0.28604126,0.12618181
1985-01-08,0.21224332,0.37464085,0.31383312,0.2858676,0.12622643
1985-01-09,0.21192233,0.37418342,0.31342393,0.28546152,0.1261211
1985-01-10,0.21171014,0.37375617,0.31314063,0.2851629,0.12603018
1985-01-11,0.21160956,0.3736116,0.31300235,0.28501812,0.1259839
1985-01-12,0.21154137,0.37349078,0.31291586,0.28493583,0.12596194
1985-01-13,0.21124762,0.3728152,0.31244946,0.28446403,0.12578331
1985-01-14,0.21139763,0.372893,0.31260723,0.28455082,0.12582874
1985-01-15,0.21504831,0.37858307,0.31758234,0.2890516,0.12761332
1985-01-16,0.21491899,0.37823075,0.31732973,0.28878286,0.12751134
1985-01-17,0.21405521,0.3765216,0.31599855,0.28755304,0.12701252
1985-01-18,0.21245676,0.37369692,0.3137246,0.285396,0.1262222
1985-01-19,0.21105212,0.371234,0.3116615,0.28353754,0.12551813
1985-01-20,0.21185955,0.37219003,0.31257704,0.28438303,0.12575182
1985-01-21,0.21202695,0.37226552,0.3127188,0.28454834,0.12573925
1985-01-22,0.21172126,0.37164178,0.3122205,0.2840694,0.1255069
1985-01-23,0.21138573,0.37084362,0.31158856,0.28350508,0.12517302
1985-01-24,0.21103281,0.3701027,0.31101325,0.28296986,0.12488287
1985-01-25,0.21081035,0.36964056,0.31064904,0.2826463,0.12467328
1985-01-26,0.21060668,0.36920527,0.31031796,0.28234014,0.12449773
1985-01-27,0.21064024,0.36926466,0.31037363,0.28239486,0.124540225
1985-01-28,0.21101612,0.37011003,0.3110472,0.2829746,0.124909885
1985-01-29,0.21110252,0.37026927,0.31118494,0.28309223,0.124977
1985-01-30,0.21109469,0.37029326,0.31119666,0.283092,0.12499974
1985-01-31,0.21107909,0.37028185,0.3111851,0.2830808,0.12500475
1985-02-01,0.21260224,0.37356055,0.31378648,0.2853356,0.12634265
1985-02-02,0.21452655,0.37761185,0.31701303,0.28813967,0.12796031
1985-02-03,0.21451437,0.37762493,0.31701726,0.28813273,0.12796965
1985-02-04,0.21448241,0.3776014,0.31699297,0.2881095,0.1279714
1985-02-05,0.21571122,0.38030678,0.31914917,0.28996757,0.12913266
1985-02-06,0.21677926,0.38253736,0.32093814,0.2915374,0.13002276
1985-02-07,0.22853775,0.40678245,0.34022778,0.30876142,0.13907646
1985-02-08,0.23219243,0.4142707,0.34616542,0.31408396,0.14182359
1985-02-09,0.23324418,0.41655526,0.3479743,0.31569472,0.14270191
1985-02-10,0.24106956,0.4316256,0.36014134,0.32669893,0.1480527
1985-02-11,0.2503798,0.44763607,0.37359905,0.33904514,0.15325534
1985-02-12,0.25825176,0.46132728,0.38513005,0.3496959,0.15749177
1985-02-13,0.25906983,0.46283662,0.3864238,0.3508391,0.15808119
1985-02-14,0.25888783,0.46236494,0.38610104,0.35050026,0.15794267
1985-02-15,0.26063362,0.46496212,0.38844308,0.35251358,0.15870468
1985-02-16,0.26184884,0.4672389,0.39023617,0.35407087,0.15948796
1985-02-17,0.26293847,0.46939027,0.392001,0.3556019,0.16034327
1985-02-18,0.26305577,0.46958637,0.39215437,0.35568812,0.16044302
1985-02-19,0.26504904,0.472952,0.39511842,0.35839424,0.16159186
1985-02-20,0.27009532,0.48133126,0.40232515,0.3652045,0.16421513
1985-02-21,0.27101195,0.48292276,0.4036948,0.36638418,0.16482833
1985-02-22,0.2730225,0.48556507,0.4062142,0.36869016,0.16567181
1985-02-23,0.2734513,0.48588678,0.40666205,0.3690754,0.16582179
1985-02-24,0.27514786,0.48828736,0.40883002,0.37107775,0.16648419
1985-02-25,0.2770595,0.4911625,0.41136384,0.37338865,0.16737345
1985-02-26,0.27698097,0.4908491,0.41120324,0.3732374,0.16733576
1985-02-27,0.27638793,0.48960072,0.4102651,0.3723535,0.16701315
1985-02-28,0.2758318,0.48835915,0.40937415,0.3714861,0.16671845
1985-03-01,0.27591583,0.4882212,0.40937358,0.37144253,0.1666865
1985-03-02,0.27556652,0.48741984,0.40875673,0.37085703,0.16644321
