day,mean_pr,mean_tair,mean_vs,mean_srad,mean_rmax,mean_rmin,mean_swe,huc_id,Tundra,Boreal Forest,Maritime,Ephemeral,Prairie,Montane Forest,Ice,Ocean
1983-10-01,7.250000000000002,5.087499999999977,2.6500000000000004,164.325,1.0,0.6455,0.0,180400090404,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0
1983-10-02,7.125,5.112500000000068,1.9,209.175,1.0,0.6204999999999999,0.0,180400090404,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0
1983-10-03,0.075,6.4375,2.1,207.75000000000003,1.0,0.45025000000000004,0.0,180400090404,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0
1983-10-04,0.0,9.650000000000091,2.35,209.875,0.8845000000000001,0.38325000000000004,0.0,180400090404,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0
1983-10-05,0.0,10.175000000000068,1.9250000000000005,204.95,0.99225,0.39250000000000007,0.0,180400090404,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0
1983-10-06,0.0,11.462499999999977,2.25,203.625,1.0,0.36674999999999996,0.0,180400090404,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0
1983-10-07,1.975,11.287500000000023,1.9,199.375,1.0,0.35775,0.0,180400090404,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0
1983-10-08,0.0,8.337500000000034,3.0,162.05,1.0,0.55925,0.0,180400090404,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0
1983-10-09,0.0,6.875,3.375,196.075,1.0,0.56725,0.0,180400090404,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0
1983-10-10,0.0,6.5125000000000455,1.85,199.25,1.0,0.33425000000000005,0.0,180400090404,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0
1983-10-11,0.0,10.700000000000045,2.3000000000000003,186.525,0.7035000000000001,0.17900000000000002,0.0,180400090404,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0
1983-10-12,0.0,12.237500000000068,2.5,171.72500000000002,0.35700000000000004,0.18375,0.0,180400090404,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0
1983-10-13,0.0,5.737500000000068,4.125,193.175,0.9895,0.23274999999999998,0.0,180400090404,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0
1983-10-14,0.0,4.8125,1.4250000000000005,186.025,1.0,0.31225,0.0,180400090404,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0
1983-10-15,0.0,6.0625,1.875,191.6,0.7425,0.27,0.0,180400090404,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0
1983-10-16,0.0,5.1875,2.3750000000000004,182.65000000000003,0.89325,0.29275,0.0,180400090404,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0
1983-10-17,0.0,7.300000000000011,1.75,185.625,1.0,0.3177500000000001,0.0,180400090404,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0
1983-10-18,0.0,8.762500000000045,1.4,184.95,0.6560000000000001,0.28800000000000003,0.0,180400090404,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0
1983-10-19,0.0,10.1875,2.0,182.05,0.6532500000000002,0.30450000000000005,0.0,180400090404,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0
1983-10-20,0.0,9.512500000000045,2.1750000000000003,177.10000000000002,0.65325,0.2915,0.0,180400090404,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0
1983-10-21,0.0,8.774999999999977,1.9,180.0,0.7665000000000001,0.258,0.0,180400090404,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0
1983-10-22,0.325,8.9375,2.1,176.675,0.684,0.25475000000000003,0.0,180400090404,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0
1983-10-23,1.725,4.850000000000023,2.325,75.825,0.8817499999999999,0.26525,0.0,180400090404,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0
1983-10-24,0.0,8.837500000000034,3.725,177.07500000000002,1.0,0.15875,0.0,180400090404,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0
1983-10-25,0.0,12.375000000000057,2.2750000000000004,175.72500000000002,0.252,0.14175000000000001,0.0,180400090404,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0
1983-10-26,0.0,10.287500000000023,1.375,170.75,0.562,0.1685,0.0,180400090404,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0
1983-10-27,0.0,9.287500000000023,1.525,164.15,0.7602500000000001,0.30175,0.0,180400090404,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0
1983-10-28,1.175,8.612500000000011,1.725,158.5,0.9675,0.3635,0.0,180400090404,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0
1983-10-29,1.525,8.125,3.625,129.57500000000002,0.988,0.41875,0.0,180400090404,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0
1983-10-30,14.375,4.125,4.25,97.10000000000002,1.0,0.60275,0.0,180400090404,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0
1983-10-31,14.625,4.362500000000011,3.45,115.3,1.0,0.7652500000000001,0.0,180400090404,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0
1983-11-01,2.9750000000000005,3.5125000000000455,3.0500000000000003,97.3,1.0,0.6195,0.0004,180400090404,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0
1983-11-02,0.0,5.487500000000068,1.7999999999999998,134.57500000000002,0.9895,0.40975,0.0002,180400090404,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0
1983-11-03,0.0,8.675000000000068,2.8500000000000005,145.475,0.78,0.41174999999999995,0.0,180400090404,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0
1983-11-04,0.0,7.662500000000023,3.1750000000000003,144.325,0.752,0.29975,0.0,180400090404,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0
1983-11-05,0.0,6.287500000000023,2.475,103.65,0.723,0.314,0.0,180400090404,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0
1983-11-06,1.4,5.8875000000000455,3.5,82.325,0.855,0.36774999999999997,0.0,180400090404,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0
1983-11-07,1.4,-0.27499999999997726,3.975000000000001,125.45,1.0,0.5557500000000001,0.0,180400090404,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0
1983-11-08,1.2000000000000002,-0.5874999999999773,3.0,144.55,1.0,0.25175000000000003,0.0,180400090404,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0
1983-11-09,8.175,2.1000000000000227,4.750000000000001,63.900000000000006,1.0,0.2425,0.0006,180400090404,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0
1983-11-10,44.150000000000006,3.125,10.15,58.62500000000001,1.0,0.7207500000000002,0.0014,180400090404,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0
1983-11-11,47.6,0.4500000000000455,7.875,68.65,1.0,0.74375,0.008400000000000001,180400090404,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0
1983-11-12,25.475,-0.375,7.15,54.825,1.0,0.7495,0.014,180400090404,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0
1983-11-13,11.475,-3.137499999999932,7.125000000000001,60.8,1.0,0.65225,0.0364,180400090404,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0
1983-11-14,0.8500000000000001,-1.9125000000000227,2.1750000000000003,117.3,1.0,0.5770000000000001,0.0554,180400090404,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0
1983-11-15,1.975,2.5249999999999773,4.050000000000001,132.425,0.7827500000000001,0.33825000000000005,0.057,180400090404,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0
1983-11-16,57.85,1.5625,7.5,68.425,1.0,0.38,0.0668,180400090404,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0
1983-11-17,48.525000000000006,0.7125000000000341,7.85,66.05000000000001,1.0,0.7645000000000001,0.1176,180400090404,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0
1983-11-18,18.5,-2.2999999999999545,2.1,117.625,1.0,0.44049999999999995,0.133,180400090404,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0
1983-11-19,50.625,-0.6749999999999545,4.95,58.825,1.0,0.49024999999999996,0.1434,180400090404,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0
1983-11-20,28.15,-3.387499999999932,7.2,87.4,1.0,0.754,0.18680000000000002,180400090404,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0
1983-11-21,1.075,-8.287499999999966,2.225,130.55,1.0,0.5995,0.19640000000000002,180400090404,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0
1983-11-22,5.25,-7.5499999999999545,1.95,113.675,0.948,0.4565000000000001,0.198,180400090404,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0
1983-11-23,48.325,-1.724999999999966,4.125,71.57499999999999,1.0,0.6095,0.2044,180400090404,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0
1983-11-24,41.725,-1.0749999999999886,9.175,84.7,1.0,0.7855000000000001,0.21919999999999998,180400090404,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0
1983-11-25,3.1250000000000004,-7.449999999999932,3.7,105.825,1.0,0.62,0.24,180400090404,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0
1983-11-26,0.0,-5.1124999999999545,3.725,123.775,0.9475,0.46799999999999997,0.241,180400090404,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0
1983-11-27,0.0,1.0625,3.625,121.625,0.6777500000000001,0.31925000000000003,0.24059999999999998,180400090404,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0
1983-11-28,0.0,-0.125,2.225,122.55,0.6664999999999999,0.23775,0.24,180400090404,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0
1983-11-29,0.0,-0.8999999999999773,2.55,94.9,0.662,0.15875,0.2396,180400090404,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0
1983-11-30,0.45,0.6125000000000682,4.55,89.37500000000001,0.9322499999999999,0.489,0.24059999999999998,180400090404,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0
1983-12-01,0.525,-0.625,1.975,99.875,1.0,0.5660000000000001,0.2424,180400090404,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0
1983-12-02,55.25,-2.0874999999999773,3.850000000000001,78.9,1.0,0.5954999999999999,0.2474,180400090404,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0
1983-12-03,36.6,-3.287499999999966,10.2,49.775000000000006,1.0,0.59175,0.2582,180400090404,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0
1983-12-04,0.7750000000000001,-6.3624999999999545,3.2,65.025,1.0,0.67125,0.2734,180400090404,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0
1983-12-05,0.7000000000000001,-6.012499999999989,1.65,111.0,0.95675,0.40700000000000003,0.2756,180400090404,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0
1983-12-06,0.65,-2.762499999999932,2.8500000000000005,47.2,0.8992500000000001,0.4355000000000001,0.2756,180400090404,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0
1983-12-07,1.8,0.5375000000000227,3.325,103.7,0.96325,0.5217499999999999,0.2792,180400090404,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0
1983-12-08,32.150000000000006,2.5750000000000455,4.75,71.625,1.0,0.5595,0.2822,180400090404,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0
1983-12-09,46.7,0.5375000000000227,9.975,61.575,1.0,0.6757500000000002,0.291,180400090404,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0
1983-12-10,28.825000000000003,-1.0749999999999886,4.95,72.425,1.0,0.7060000000000001,0.3068,180400090404,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0
1983-12-11,13.525000000000002,-1.8249999999999318,7.475,41.425,1.0,0.6595,0.316,180400090404,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0
1983-12-12,4.300000000000001,-4.100000000000023,2.2750000000000004,107.0,1.0,0.50875,0.3232,180400090404,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0
1983-12-13,13.525,1.6125000000000682,3.3500000000000005,46.3,1.0,0.4980000000000001,0.32439999999999997,180400090404,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0
1983-12-14,0.0,2.5375000000000227,3.95,98.7,0.9845,0.58725,0.3236,180400090404,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0
1983-12-15,1.1,2.4250000000000114,3.125,96.85,0.91925,0.5055,0.32239999999999996,180400090404,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0
1983-12-16,1.175,2.487500000000068,2.575,91.775,0.8542500000000001,0.31975000000000003,0.32139999999999996,180400090404,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0
1983-12-17,5.25,-2.0249999999999773,2.725,110.475,1.0,0.46425,0.3222,180400090404,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0
1983-12-18,0.0,0.8875000000000455,1.875,107.375,0.73275,0.22949999999999998,0.3222,180400090404,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0
1983-12-19,0.0,-1.3125,2.525,95.1,0.71675,0.3055,0.32180000000000003,180400090404,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0
