day,mean_pr,mean_tair,mean_vs,mean_srad,mean_rmax,mean_rmin,mean_swe,huc_id,Tundra,Boreal Forest,Maritime,Ephemeral,Prairie,Montane Forest,Ice,Ocean
1983-10-01,9.98,3.5100000000000477,2.4400000000000004,161.44,1.0,0.6908,0.0051666665,180400090403,0.0,0.0,80.0,0.0,20.0,0.0,0.0,0.0
1983-10-02,6.160000000000001,3.4500000000000455,1.96,205.58,1.0,0.67,0.0051666665,180400090403,0.0,0.0,80.0,0.0,20.0,0.0,0.0,0.0
1983-10-03,0.32,4.770000000000039,2.08,203.8,1.0,0.4836,0.004,180400090403,0.0,0.0,80.0,0.0,20.0,0.0,0.0,0.0
1983-10-04,0.0,8.03000000000003,2.04,206.16000000000005,0.8828,0.41220000000000007,0.0023333333,180400090403,0.0,0.0,80.0,0.0,20.0,0.0,0.0,0.0
1983-10-05,0.0,8.490000000000066,1.78,201.2,0.9790000000000001,0.4218,0.0008333333,180400090403,0.0,0.0,80.0,0.0,20.0,0.0,0.0,0.0
1983-10-06,0.0,9.890000000000043,2.06,200.06,1.0,0.3922,0.0,180400090403,0.0,0.0,80.0,0.0,20.0,0.0,0.0,0.0
1983-10-07,3.58,9.620000000000061,1.5400000000000005,195.92,1.0,0.3822,0.0,180400090403,0.0,0.0,80.0,0.0,20.0,0.0,0.0,0.0
1983-10-08,0.0,6.710000000000036,3.12,159.06,1.0,0.5982000000000001,0.0,180400090403,0.0,0.0,80.0,0.0,20.0,0.0,0.0,0.0
1983-10-09,0.0,5.210000000000036,3.5,192.76,1.0,0.5994000000000002,0.0,180400090403,0.0,0.0,80.0,0.0,20.0,0.0,0.0,0.0
1983-10-10,0.0,4.7900000000000205,1.7,195.74,1.0,0.3612,0.0,180400090403,0.0,0.0,80.0,0.0,20.0,0.0,0.0,0.0
1983-10-11,0.0,8.930000000000064,2.16,183.38,0.7086000000000001,0.19800000000000004,0.0,180400090403,0.0,0.0,80.0,0.0,20.0,0.0,0.0,0.0
1983-10-12,0.0,10.710000000000036,2.28,168.52,0.35100000000000003,0.20380000000000004,0.0,180400090403,0.0,0.0,80.0,0.0,20.0,0.0,0.0,0.0
1983-10-13,0.0,3.980000000000018,4.4,189.7,0.9531999999999999,0.248,0.0,180400090403,0.0,0.0,80.0,0.0,20.0,0.0,0.0,0.0
1983-10-14,0.0,3.080000000000041,1.4,182.84,1.0,0.3358,0.0,180400090403,0.0,0.0,80.0,0.0,20.0,0.0,0.0,0.0
1983-10-15,0.0,4.3799999999999955,1.6800000000000002,188.2,0.7296,0.2836,0.0,180400090403,0.0,0.0,80.0,0.0,20.0,0.0,0.0,0.0
1983-10-16,0.0,3.6000000000000227,2.3400000000000007,179.68,0.8704000000000001,0.30820000000000003,0.0,180400090403,0.0,0.0,80.0,0.0,20.0,0.0,0.0,0.0
1983-10-17,0.0,5.680000000000064,1.66,182.24000000000004,1.0,0.3423999999999999,0.0,180400090403,0.0,0.0,80.0,0.0,20.0,0.0,0.0,0.0
1983-10-18,0.0,7.080000000000041,1.12,181.64000000000004,0.6456000000000001,0.3104,0.0,180400090403,0.0,0.0,80.0,0.0,20.0,0.0,0.0,0.0
1983-10-19,0.0,8.53000000000003,1.98,178.83999999999995,0.6464000000000002,0.3264,0.0,180400090403,0.0,0.0,80.0,0.0,20.0,0.0,0.0,0.0
1983-10-20,0.0,7.840000000000032,2.08,173.96,0.6558000000000002,0.3126,0.0,180400090403,0.0,0.0,80.0,0.0,20.0,0.0,0.0,0.0
1983-10-21,0.0,7.110000000000014,1.7,176.82,0.7618,0.2728,0.0,180400090403,0.0,0.0,80.0,0.0,20.0,0.0,0.0,0.0
1983-10-22,0.6799999999999999,7.2700000000000955,2.1,173.42000000000002,0.6736,0.27399999999999997,0.0,180400090403,0.0,0.0,80.0,0.0,20.0,0.0,0.0,0.0
1983-10-23,2.96,3.2200000000000273,2.66,75.67999999999999,0.9370000000000002,0.2854,0.0,180400090403,0.0,0.0,80.0,0.0,20.0,0.0,0.0,0.0
1983-10-24,0.0,7.1200000000000045,3.66,173.94,1.0,0.1684,0.0,180400090403,0.0,0.0,80.0,0.0,20.0,0.0,0.0,0.0
1983-10-25,0.0,10.949999999999989,2.1,172.62000000000003,0.237,0.14160000000000003,0.0,180400090403,0.0,0.0,80.0,0.0,20.0,0.0,0.0,0.0
1983-10-26,0.0,8.770000000000039,1.2600000000000002,167.78,0.5458,0.1742,0.0,180400090403,0.0,0.0,80.0,0.0,20.0,0.0,0.0,0.0
1983-10-27,0.0,7.500000000000057,1.5,161.34,0.7664000000000002,0.3238,0.0,180400090403,0.0,0.0,80.0,0.0,20.0,0.0,0.0,0.0
1983-10-28,1.48,6.860000000000014,1.58,156.16000000000005,0.9526,0.3918,0.0,180400090403,0.0,0.0,80.0,0.0,20.0,0.0,0.0,0.0
1983-10-29,2.16,6.509999999999991,3.72,127.84,0.9672,0.4458,0.0,180400090403,0.0,0.0,80.0,0.0,20.0,0.0,0.0,0.0
1983-10-30,20.7,2.6000000000000227,4.5200000000000005,98.42,1.0,0.6326000000000002,0.00033333334,180400090403,0.0,0.0,80.0,0.0,20.0,0.0,0.0,0.0
1983-10-31,17.8,2.560000000000059,3.6,114.64,1.0,0.8116000000000001,0.0048333335,180400090403,0.0,0.0,80.0,0.0,20.0,0.0,0.0,0.0
1983-11-01,2.02,1.740000000000009,3.18,99.4,1.0,0.6161999999999999,0.020833334000000002,180400090403,0.0,0.0,80.0,0.0,20.0,0.0,0.0,0.0
1983-11-02,0.0,3.7100000000000364,1.44,137.26000000000002,0.9592000000000002,0.41200000000000003,0.0245,180400090403,0.0,0.0,80.0,0.0,20.0,0.0,0.0,0.0
1983-11-03,0.0,6.890000000000043,2.8600000000000003,148.12,0.7564000000000002,0.41240000000000004,0.0255,180400090403,0.0,0.0,80.0,0.0,20.0,0.0,0.0,0.0
1983-11-04,0.0,5.930000000000064,3.4200000000000004,146.86,0.72,0.30360000000000004,0.020333334,180400090403,0.0,0.0,80.0,0.0,20.0,0.0,0.0,0.0
1983-11-05,0.0,4.6200000000000045,2.6,106.22,0.6786,0.3172000000000001,0.016666666,180400090403,0.0,0.0,80.0,0.0,20.0,0.0,0.0,0.0
1983-11-06,2.1000000000000005,4.240000000000066,3.98,86.5,0.8482000000000001,0.3664,0.014,180400090403,0.0,0.0,80.0,0.0,20.0,0.0,0.0,0.0
1983-11-07,1.14,-2.0299999999999727,4.340000000000001,128.34,0.988,0.5376000000000001,0.014,180400090403,0.0,0.0,80.0,0.0,20.0,0.0,0.0,0.0
1983-11-08,1.4400000000000002,-2.3899999999999864,2.9400000000000004,147.04000000000002,0.986,0.24719999999999998,0.011833333,180400090403,0.0,0.0,80.0,0.0,20.0,0.0,0.0,0.0
