day,mean_pr,mean_tair,mean_vs,mean_srad,mean_rmax,mean_rmin,mean_swe,huc_id,Tundra,Boreal Forest,Maritime,Ephemeral,Prairie,Montane Forest,Ice,Ocean
1983-10-01,2.6750000000000003,18.475000000000023,1.65,177.125,1.0,0.45375,0.0,180400091307,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1983-10-02,0.0,18.32499999999999,3.45,202.15000000000003,1.0,0.4155,0.0,180400091307,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1983-10-03,0.0,17.637500000000045,2.75,220.975,1.0,0.37174999999999997,0.0,180400091307,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1983-10-04,0.0,20.900000000000034,2.55,219.225,0.98675,0.3262500000000001,0.0,180400091307,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1983-10-05,0.0,21.925000000000068,3.65,214.975,0.8367500000000001,0.264,0.0,180400091307,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1983-10-06,0.0,20.800000000000068,2.75,213.5,1.0,0.28525,0.0,180400091307,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1983-10-07,0.0,21.762500000000045,3.05,206.35,0.98775,0.3055,0.0,180400091307,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1983-10-08,0.0,18.887500000000045,2.6,165.55,0.9575,0.3155,0.0,180400091307,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1983-10-09,0.0,18.950000000000045,2.3500000000000005,189.725,0.951,0.3175,0.0,180400091307,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1983-10-10,0.0,18.524999999999977,4.95,203.725,1.0,0.408,0.0,180400091307,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1983-10-11,0.0,18.725000000000023,3.55,188.55,1.0,0.38975000000000004,0.0,180400091307,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1983-10-12,0.0,20.100000000000023,2.9250000000000003,188.1,0.99175,0.34950000000000003,0.0,180400091307,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1983-10-13,0.0,16.575000000000045,4.75,201.75,1.0,0.3225,0.0,180400091307,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1983-10-14,0.0,15.575000000000045,3.6,185.525,1.0,0.3555,0.0,180400091307,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1983-10-15,0.0,16.25,2.6,199.0,1.0,0.33075000000000004,0.0,180400091307,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1983-10-16,0.0,15.675000000000011,3.075,182.8,1.0,0.32325000000000004,0.0,180400091307,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1983-10-17,0.0,16.925000000000068,4.3500000000000005,194.0,1.0,0.39375,0.0,180400091307,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1983-10-18,0.0,16.562500000000057,3.3,193.325,1.0,0.33325000000000005,0.0,180400091307,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
